Date,Open,High,Low,Close
1994-05-29,104.33,104.97,104.25,104.25
1994-06-05,104.57,105.32,104.57,105.32
1994-06-12,105.22,105.22,103.74,103.74
1994-06-19,102.97,103.27,102.62,102.73
1994-06-26,101.89,101.89,100.47,100.47
1994-07-03,100.08,100.08,98.38,98.51
1994-07-10,98.92,98.93,98.16,98.16
1994-07-17,97.32,98.41,96.89,98.08
1994-07-24,98.47,99.19,98.47,98.56
1994-07-31,98.88,100.02,98.07,100.02
1994-08-07,99.35,100.41,99.35,100.41
1994-08-14,101.37,101.37,100.26,100.26
1994-08-21,100.07,100.32,98.52,98.52
1994-08-28,97.96,100.43,97.96,100.43
1994-09-04,100.07,100.07,99.16,99.16
1994-09-11,98.77,99.48,98.77,99.15
1994-09-18,98.84,99.33,98.71,98.71
1994-09-25,98.64,98.64,97.62,97.62
1994-10-02,98.61,99.03,98.3,99.03
1994-10-09,99.53,100.39,99.42,100.39
1994-10-16,100.43,100.43,98.38,98.38
1994-10-23,97.65,97.75,97.24,97.35
1994-10-30,97.23,97.33,96.85,97.33
1994-11-06,96.88,98.12,96.73,97.58
1994-11-13,97.17,97.95,96.93,97.95
1994-11-20,98.17,98.44,98.08,98.44
1994-11-27,98.32,98.76,98.13,98.76
1994-12-04,98.61,100.34,98.61,100.34
1994-12-11,100.28,100.38,100.12,100.19
1994-12-18,100,100.3,100,100.23
1994-12-25,100.14,100.39,100.13,100.13
1995-01-01,100.46,100.46,99.56,99.56
1995-01-08,99.55,101.45,99.55,101.3
1995-01-15,101.25,101.35,98.25,98.55
1995-01-22,98.56,100.02,97.97,99.37
1995-01-29,99.38,100.21,99,99.37
1995-02-05,99.34,99.85,98.1,99.8
1995-02-12,99.72,99.72,98.6,98.91
1995-02-19,98.75,99.02,96.9,97.27
1995-02-26,97.08,97.63,96.3,96.95
1995-03-05,97.33,97.5,93.65,94.1
1995-03-12,93.87,93.98,88.6,90.9
1995-03-19,90.68,91.46,88.8,89.1
1995-03-26,88.81,89.87,87.95,88.95
1995-04-02,88.82,90.25,86.1,86.6
1995-04-09,86.52,87.23,83.53,83.9
1995-04-16,84.15,84.88,80.1,83.29
1995-04-23,82.8,84,79.7,82.52
1995-04-30,82.02,84.55,81.15,84.25
1995-05-07,84.24,84.36,82.9,83.95
1995-05-14,83.28,87.1,82.65,86.7
1995-05-21,86.9,87.75,86,86.86
1995-05-28,86.95,87.8,82.4,82.78
1995-06-04,82.55,85.85,81.77,84.3
1995-06-11,84.24,85.3,83.95,84.29
1995-06-18,84.3,85.05,83.5,84.67
1995-06-25,84.35,85.05,83.8,84.3
1995-07-02,84.14,86.05,83.5,84.6
1995-07-09,84.75,87.1,84.45,86.7
1995-07-16,86.75,88.45,86.65,87.8
1995-07-23,87.98,89.2,86.8,88.47
1995-07-30,88.64,88.85,87.05,88.1
1995-08-06,88.2,91.45,87.75,91.35
1995-08-13,91.45,94.01,90.87,93.95
1995-08-20,94.24,99,93.18,97.4
1995-08-27,97.39,97.68,95.93,96.65
1995-09-03,96.6,99.39,96.1,97.35
1995-09-10,97.3,100.21,96.77,99.7
1995-09-17,99.5,104.18,99.04,104.1
1995-09-24,104.24,104.7,97.1,100.05
1995-10-01,100.36,101.48,97.4,99.8
1995-10-08,99.7,101.75,99.2,100.4
1995-10-15,100.93,101.4,99.68,100.94
1995-10-22,100.85,101,99.4,100.25
1995-10-29,100.2,101.95,99.35,101.81
1995-11-05,101.78,104.1,101.23,103.8
1995-11-12,103.98,104.03,99.7,100.83
1995-11-19,100.82,102.42,100.08,102.1
1995-11-26,102.12,102.79,100.4,101.45
1995-12-03,101.63,102.25,100.83,101.1
1995-12-10,101.26,101.65,100.5,101.2
1995-12-17,101.13,102.25,100.7,102
1995-12-24,101.96,102.82,101.3,102.27
1995-12-31,101.95,103.49,101.95,103.35
1996-01-07,103.41,106.55,103.07,105.36
1996-01-14,105.55,105.75,104.01,105.2
1996-01-21,105.22,106.23,104.84,105.32
1996-01-28,105.3,107.5,105.26,106.6
1996-02-04,106.65,107.57,106.27,106.4
1996-02-11,106.36,107.4,104.6,106.98
1996-02-18,107.05,107.11,104.78,105.15
1996-02-25,105.08,106.55,103.54,104.8
1996-03-03,104.82,105.83,103.3,105.32
1996-03-10,105.29,106.13,104.84,105.72
1996-03-17,106.11,106.38,104.95,105.76
1996-03-24,105.89,107.18,105.65,106.8
1996-03-31,106.57,107.25,105.9,107.17
1996-04-07,107.3,107.97,106.6,107.63
1996-04-14,107.73,108.98,107.2,108.62
1996-04-21,108.7,108.87,106.2,107.3
1996-04-28,107.43,107.55,105.14,105.4
1996-05-05,105.32,105.65,103.75,105
1996-05-12,104.9,105.63,104.5,105.45
1996-05-19,105.3,107.1,104.75,106.77
1996-05-26,106.65,107.95,106.55,107.85
1996-06-02,107.9,109,106.68,108.04
1996-06-09,107.96,109.52,107.35,109.27
1996-06-16,109.2,109.7,107.85,109.18
1996-06-23,109.12,109.24,107.6,109.12
1996-06-30,108.85,109.98,108.62,109.7
1996-07-07,109.74,110.9,109.46,110.77
1996-07-14,110.84,111.19,109.89,110.87
1996-07-21,110.52,110.87,107.75,107.79
1996-07-28,107.94,108.86,106.88,108.3
1996-08-04,108.32,108.62,106.3,106.78
1996-08-11,106.85,108.4,106.4,108.19
1996-08-18,108.13,108.25,107.39,107.69
1996-08-25,107.67,108.7,107.63,108.09
1996-09-01,108.03,108.93,107.41,108.92
1996-09-08,108.93,109.45,108.61,109.2
1996-09-15,109.14,110.55,108.82,110.37
1996-09-22,110.42,110.6,108.8,109.98
1996-09-29,109.96,110.96,108.95,110.81
1996-10-06,110.8,112.1,110.78,111.83
1996-10-13,111.8,111.95,110.85,111.52
1996-10-20,111.6,112.63,111.46,112.4
1996-10-27,112.41,113.45,111.94,113.4
1996-11-03,113.36,114.91,112.89,113.33
1996-11-10,113.1,114.67,111.26,111.73
1996-11-17,111.53,111.96,110.55,110.98
1996-11-24,111.04,111.87,110.65,111.41
1996-12-01,111.42,113.94,111.33,113.85
1996-12-08,113.78,114.75,111.73,112.86
1996-12-15,112.98,114,112.3,113.9
1996-12-22,113.95,114.4,113.25,114.25
1996-12-29,114.2,116.2,113.84,115.25
1997-01-05,115.38,116.7,115.28,116.28
1997-01-12,116.75,116.98,114.8,116.05
1997-01-19,116.05,117.48,115.85,117.3
1997-01-26,117.35,120.15,117.2,118.9
1997-02-02,119.12,122.78,118.88,121.4
1997-02-09,121.15,124.72,121.04,122.9
1997-02-16,121.17,124.82,121,124.3
1997-02-23,124.42,124.71,122.28,123.25
1997-03-02,123.15,123.38,119.85,120.1
1997-03-09,120.41,122.28,119.88,121.9
1997-03-16,121.85,124.11,121.15,123.4
1997-03-23,123.28,123.95,122.05,122.75
1997-03-30,122.75,124.47,122.15,124.08
1997-04-06,124.05,124.3,121.35,124.27
1997-04-13,124.31,127.19,124.22,126.1
1997-04-20,126.11,126.6,125,125.8
1997-04-27,125.7,126.49,125.1,126.25
1997-05-04,126.15,127.46,126.02,126.65
1997-05-11,126.54,126.82,119,120
1997-05-18,119.74,119.74,114.65,115.75
1997-05-25,115.45,116.4,111.88,115.5
1997-06-01,116.1,117,115.09,116.15
1997-06-08,116.09,116.85,114.2,114.2
1997-06-15,114.15,115.7,110.52,114.84
1997-06-22,114.65,115,112.75,114.9
1997-06-29,115.22,115.67,113,114.55
1997-07-06,114.5,115.29,112.95,114.2
1997-07-13,114.16,114.2,111.9,114.2
1997-07-20,114.1,116.48,113.25,115.45
1997-07-27,115.5,117.07,114.7,116.88
1997-08-03,116.9,119.17,116.83,118.4
1997-08-10,118.55,119.58,114.25,114.55
1997-08-17,114.7,118.7,114.65,117.35
1997-08-24,117,118.56,116,118.38
1997-08-31,118.07,121.26,117.6,120.85
1997-09-07,121.1,121.78,120.15,121.15
1997-09-14,121.13,121.66,118.15,120.95
1997-09-21,120.85,122.55,119.85,122.13
1997-09-28,121.79,123.05,119.2,121.15
1997-10-05,121.03,122.4,120.15,122.04
1997-10-12,121.78,122.7,119.55,120.05
1997-10-19,120.12,121.78,119.4,120.73
1997-10-26,120.62,122.38,120.13,122.08
1997-11-02,122.08,122.29,118.68,120.37
1997-11-09,120.4,124.4,119.85,124.3
1997-11-16,123.77,127.15,123.75,125.35
1997-11-23,125.67,127.43,124.16,126.47
1997-11-30,126.54,128,126.3,127.85
1997-12-07,127.59,130.52,127.59,130.22
1997-12-14,129.67,130.81,128.25,130.3
1997-12-21,130.32,131.56,125.75,129.23
1997-12-28,129.45,130.74,129.05,130.4
1998-01-04,130.1,132.6,129.22,132.38
1998-01-11,132.25,134.4,130.49,131.98
1998-01-18,132.19,133.1,128,129.23
1998-01-25,128.76,129.75,125.39,125.55
1998-02-01,125.48,127.75,124.25,127
1998-02-08,126.5,126.96,122.75,123.85
1998-02-15,124.25,125.5,122.35,125.14
1998-02-22,125.34,128.15,125.34,127.78
1998-03-01,128.14,129,125.8,126.1
1998-03-08,126.18,128.4,124.72,127.66
1998-03-15,127.56,129.67,126.9,127.8
1998-03-22,127.85,131.3,127.6,130.4
1998-03-29,130.18,130.85,127.73,130.3
1998-04-05,130.04,135.42,129.95,135.15
1998-04-12,135.12,135.17,127.35,128.62
1998-04-19,128.63,132.18,127.55,131.7
1998-04-26,131.81,132.44,129.37,131.13
1998-05-03,131.08,133.45,130.77,133.4
1998-05-10,133.37,133.6,131.25,132.85
1998-05-17,133.13,134.65,132.2,134.42
1998-05-24,134.65,136.75,134.6,135.8
1998-05-31,136.2,139.23,136.15,138.75
1998-06-07,138.57,139.94,137.4,139.85
1998-06-14,139.85,144.75,139.78,144.15
1998-06-21,144.48,146.75,133.6,137.08
1998-06-28,138.04,142.98,137.1,142.1
1998-07-05,142.7,143.35,137.43,139.42
1998-07-12,140.37,141.71,138.08,141.35
1998-07-19,142.88,144.28,138.55,139.6
1998-07-26,139.25,142.1,138.53,141.65
1998-08-02,141.37,144.8,140.7,144.75
1998-08-09,144.86,146.25,143.3,146.2
1998-08-16,146.25,147.63,144.3,146.4
1998-08-23,146.28,146.86,141.38,144.58
1998-08-30,144.85,145.22,140.25,141.75
1998-09-06,141.53,142.5,132.88,133.7
1998-09-13,134.53,138.25,128.9,130.9
1998-09-20,131.65,135.77,130.9,132.65
1998-09-27,133.72,137.19,132.32,136.14
1998-10-04,136,136.9,133.35,135.5
1998-10-11,136.02,136.05,111.53,116.6
1998-10-18,117.25,120.37,113.52,115.22
1998-10-25,115.45,119.62,113.76,118.02
1998-11-01,118.32,119.75,114.99,115.8
1998-11-08,115.5,119.07,114.3,119.05
1998-11-15,119.3,124.08,119.05,122.78
1998-11-22,122.32,122.65,118.48,120.35
1998-11-29,120.53,123.5,120.15,122.99
1998-12-06,123.31,124.06,117.3,118.68
1998-12-13,118.68,120.55,116.26,116.55
1998-12-20,116.35,117.55,114.45,116.08
1998-12-27,115.87,117.67,114.65,116.55
1999-01-03,116.16,117.11,112.5,113.2
1999-01-10,113.28,114.44,109.77,110.98
1999-01-17,110.77,114.4,108.17,113.99
1999-01-24,114.47,114.98,112.3,114.42
1999-01-31,114.3,116.81,113.21,116.2
1999-02-07,115.95,115.95,111.3,113.2
1999-02-14,113.18,115.75,112.68,114.05
1999-02-21,114.05,121.19,113.75,121.03
1999-02-28,120.64,122.5,118.4,118.95
1999-03-07,119.36,123.72,118.85,122.75
1999-03-14,122.71,123.16,118.44,118.7
1999-03-21,118.83,119.42,116.84,117.1
1999-03-28,116.96,120.55,116.89,120.2
1999-04-04,120.32,120.93,118.1,120.75
1999-04-11,120.55,122.01,120.3,120.85
1999-04-18,120.77,120.92,117.39,117.72
1999-04-25,117.78,120.4,117.42,119.2
1999-05-02,119.21,120.53,118.28,119.45
1999-05-09,119.5,121.39,119.4,120.78
1999-05-16,120.86,122.83,120.22,122.83
1999-05-23,122.85,124.79,122.6,123.92
1999-05-30,124.06,124.34,119.6,121.46
1999-06-06,121.71,122.46,120.3,122.15
1999-06-13,122.31,122.42,117.59,117.92
1999-06-20,118.04,120.94,117.85,120.4
1999-06-27,120.7,122.55,120.55,121.37
1999-07-04,121.4,121.9,120.5,120.92
1999-07-11,121.02,122.85,120.84,122.32
1999-07-18,122.28,122.53,120.22,120.94
1999-07-25,120.99,121.01,116,116.47
1999-08-01,116.84,117.36,114.1,114.5
1999-08-08,114.85,115.66,113.58,114.79
1999-08-15,115.1,116.2,114.35,115.71
1999-08-22,115.72,115.88,110.65,111.23
1999-08-29,111.24,112.8,110.36,111.4
1999-09-05,110.91,111.24,108.62,109.85
1999-09-12,109.55,111.4,107.52,108.8
1999-09-19,108.91,109.15,103.17,107.15
1999-09-26,107.62,108.16,103.39,103.9
1999-10-03,105.33,107.22,103.85,104.96
1999-10-10,105.05,107.97,104.55,107.38
1999-10-17,107.39,108,105.15,105.3
1999-10-24,105.24,106.69,104.78,105.9
1999-10-31,105.76,106.23,103.65,104.1
1999-11-07,104.12,106.57,103.39,106.01
1999-11-14,106.04,106.38,104.35,105.24
1999-11-21,105.15,106.53,104.62,106.3
1999-11-28,106.35,106.61,101.22,101.75
1999-12-05,102.35,104.05,101.3,102.67
1999-12-12,102.63,103.46,101.99,102.18
1999-12-19,102.36,103.78,102.2,103.05
1999-12-26,103.03,103.39,101.25,102.89
2000-01-02,102.8,102.95,101.75,102.21
2000-01-09,102.11,105.89,101.31,105.35
2000-01-16,105.12,106.37,104.3,105.78
2000-01-23,105.8,106.1,104.4,104.68
2000-01-30,105.2,107.26,104.53,107.08
2000-02-06,106.9,109,106.57,107.16
2000-02-13,107.28,109.76,107.15,108.75
2000-02-20,109.05,111.26,107.97,110.92
2000-02-27,110.91,111.73,110.05,110.3
2000-03-05,110.18,110.4,106.54,107.72
2000-03-12,107.85,108.15,105.73,106.23
2000-03-19,106.3,106.78,104.55,106.7
2000-03-26,106.9,107.77,106.22,106.84
2000-04-02,106.86,107.15,101.99,102.75
2000-04-09,103.3,105.77,102.79,105.36
2000-04-16,105.42,107.1,104.72,104.75
2000-04-23,104.23,105.88,103.18,105.73
2000-04-30,105.78,108.26,105.04,108.16
2000-05-07,107.84,109.61,107.21,108.52
2000-05-14,108.72,110.06,107.65,108.34
2000-05-21,108.66,110.02,106.3,106.98
2000-05-28,107.08,107.97,106.37,107.11
2000-06-04,107.03,109.05,106.01,108
2000-06-11,108.04,108.28,104.98,106.85
2000-06-18,106.78,107.15,105.83,106.37
2000-06-25,106.44,106.49,103.88,104.74
2000-07-02,104.6,106.35,104.22,105.98
2000-07-09,106.14,107.92,105.25,107.84
2000-07-16,107.83,108.46,106.54,107.8
2000-07-23,107.75,109.17,107.25,108.88
2000-07-30,108.74,109.78,108.44,109.47
2000-08-06,109.55,109.78,107.87,108.57
2000-08-13,108.53,109.25,107.45,108.49
2000-08-20,108.61,109.61,108.04,108.37
2000-08-27,108.25,108.75,106.54,106.81
2000-09-03,106.75,106.85,105.51,105.96
2000-09-10,105.89,106.52,104.75,106.11
2000-09-17,106.08,107.73,105.82,107.07
2000-09-24,107.1,108.14,106.25,107.9
2000-10-01,107.93,108.5,107.1,108.05
2000-10-08,108.05,109.58,108.05,108.8
2000-10-15,108.88,109.1,107.27,107.78
2000-10-22,107.69,109.15,107.39,108.83
2000-10-29,108.9,109.05,107.6,108.62
2000-11-05,108.65,109.28,106.76,107.01
2000-11-12,107.18,107.95,106.84,107.91
2000-11-19,108.01,109.1,107.36,108.8
2000-11-26,108.74,111.42,108.72,111.3
2000-12-03,111.18,112.03,109.77,111.25
2000-12-10,111.41,111.45,110.11,110.96
2000-12-17,111.33,112.84,110.51,112.54
2000-12-24,112.39,113.14,111.75,112.86
2000-12-31,112.8,115.05,112.7,114.27
2001-01-07,114.35,116.88,113.52,116.54
2001-01-14,116.56,118.56,115.6,118.45
2001-01-21,118.3,119.85,116.87,117.1
2001-01-28,117,118.44,116.11,117.27
2001-02-04,117.5,117.69,114.9,115.6
2001-02-11,115.63,117.76,114.28,117.52
2001-02-18,117.54,117.94,114.51,115.69
2001-02-25,115.95,117.18,115.17,115.82
2001-03-04,115.8,119.3,115.72,119.04
2001-03-11,119.13,120.4,118.2,119.52
2001-03-18,119.49,123.17,119.27,122.92
2001-03-25,123.09,124.31,121.96,122.73
2001-04-01,123.52,126.35,121.52,126.19
2001-04-08,126.51,126.86,123.79,123.79
2001-04-15,124.34,125.42,123.02,124.24
2001-04-22,124.64,124.97,121.04,122.44
2001-04-29,121.47,124.36,121.19,124.05
2001-05-06,124.09,124.1,120.65,121.38
2001-05-13,121.53,122.87,120.97,122.59
2001-05-20,122.71,124.09,122.48,123.57
2001-05-27,123.55,123.55,119.27,120.7
2001-06-03,120.64,121.4,118.54,119.21
2001-06-10,119.44,120.85,118.88,120.76
2001-06-17,121.11,123.19,120.91,123.11
2001-06-24,122.97,124.71,122.69,124.49
2001-07-01,124.58,125.06,123.37,124.73
2001-07-08,124.67,126.18,123.75,126.02
2001-07-15,125.93,126.01,123.55,125
2001-07-22,124.9,125.68,122.81,123.04
2001-07-29,123.36,124.53,123.24,123.53
2001-08-05,123.34,125.27,123.31,123.65
2001-08-12,123.82,124.24,121.49,121.99
2001-08-19,122.12,123.14,119.18,120.23
2001-08-26,120.32,120.9,119.52,120.01
2001-09-02,120.43,120.72,118.61,118.84
2001-09-09,119.23,121.5,118.61,120.23
2001-09-16,120.11,121.99,117.05,117.22
2001-09-23,117.66,118.33,115.87,116.83
2001-09-30,116.89,119.97,116.33,119.56
2001-10-07,119.63,121.45,119.61,120.52
2001-10-14,120.02,121.75,119.75,121.14
2001-10-21,121.11,121.88,120.59,121.22
2001-10-28,121.47,123.43,121.36,122.76
2001-11-04,122.55,122.66,121.49,121.73
2001-11-11,121.71,122.18,119.9,120.44
2001-11-18,120.49,122.97,119.88,122.97
2001-11-25,122.98,124.48,122.59,124.32
2001-12-02,124.12,124.55,122.98,123.52
2001-12-09,123.32,125.78,123.31,125.55
2001-12-16,125.83,127.93,125.57,127.37
2001-12-23,127.82,129.73,127.48,129.66
2001-12-30,129.61,132.01,129.39,131.13
2002-01-06,131.41,132.27,130.78,130.94
2002-01-13,130.65,133.37,130.48,132.12
2002-01-20,131.86,133.03,130.98,132.6
2002-01-27,132.26,134.98,132.11,134.42
2002-02-03,134.99,134.99,132.45,133.04
2002-02-10,133.2,134.96,132.09,134.78
2002-02-17,134.95,134.96,132.08,132.67
2002-02-24,132.49,134.51,132.47,134.12
2002-03-03,134.11,134.99,133.18,133.46
2002-03-10,133.48,133.48,126.69,128.56
2002-03-17,128.39,129.66,127.91,129.19
2002-03-24,129.46,132.95,129.36,132.85
2002-03-31,132.76,133.51,132.31,132.82
2002-04-07,133.08,133.88,131.43,131.66
2002-04-14,131.81,132.32,130.33,132.07
2002-04-21,132.14,132.42,129.82,130.33
2002-04-28,130.55,130.76,127.85,127.91
2002-05-05,127.88,128.7,126.92,127.01
2002-05-12,126.96,129.17,126.83,127.56
2002-05-19,127.61,128.77,125.61,125.84
2002-05-26,126.05,126.23,123.63,124.77
2002-06-02,124.65,124.85,122.88,124.29
2002-06-09,124.27,125.09,123.35,124.42
2002-06-16,124.56,125.95,124.09,124.29
2002-06-23,124.48,124.86,120.96,121.46
2002-06-30,121.82,122.75,118.43,119.64
2002-07-07,119.85,120.81,119.39,120.46
2002-07-14,120.16,120.26,116.58,116.91
2002-07-21,116.87,117.11,115.57,115.71
2002-07-28,116.05,119.03,115.83,118.88
2002-08-04,118.76,120.47,118.56,118.87
2002-08-11,118.82,121.3,118.66,120.11
2002-08-18,119.86,120.11,116.36,117.76
2002-08-25,118.45,120.33,117.84,119.7
2002-09-01,119.56,119.94,117.67,118.43
2002-09-08,118.59,118.87,116.98,118.54
2002-09-15,118.61,122.12,118.34,121.83
2002-09-22,121.84,123.65,121.01,123.49
2002-09-29,123.48,124.23,122.06,122.67
2002-10-06,122.86,123.32,121.19,123.32
2002-10-13,123.21,124.62,123.1,124.06
2002-10-20,124.09,125.62,123.83,125.53
2002-10-27,125.55,125.68,123.7,124.28
2002-11-03,124.43,125,121.8,122.19
2002-11-10,122.21,122.61,119.62,119.82
2002-11-17,120.1,120.93,119.17,120.57
2002-11-24,120.43,122.98,120.43,122.85
2002-12-01,123.07,123.1,121.42,122.55
2002-12-08,122.94,125.55,122.85,123.49
2002-12-15,123.13,124,120.42,120.45
2002-12-22,120.74,121.61,120.26,120.34
2002-12-29,120.3,120.76,119.81,119.89
2003-01-05,119.9,120.16,118.33,119.71
2003-01-12,119.82,120.54,118.58,119.24
2003-01-19,119.08,119.41,117.47,117.73
2003-01-26,117.95,119.09,117.58,117.78
2003-02-02,117.85,120.05,117.54,119.88
2003-02-09,119.96,120.85,119.1,120.26
2003-02-16,120.55,121.69,120.18,120.3
2003-02-23,120.62,120.74,118.1,118.69
2003-03-02,118.43,118.65,116.82,118.1
2003-03-09,118.22,118.31,116.35,117.06
2003-03-16,117.01,118.74,116.42,118.25
2003-03-23,117.78,121.89,117.57,121.45
2003-03-30,121.19,121.26,119.41,119.78
2003-04-06,119.89,120.2,117.78,119.94
2003-04-13,120.3,120.9,119.17,120.44
2003-04-20,120.64,120.81,118.94,119.78
2003-04-27,119.58,121.11,119.36,120.19
2003-05-04,120.16,120.74,118.16,119.04
2003-05-11,119.01,119.12,115.95,117.39
2003-05-18,117.26,117.52,115.37,116.06
2003-05-25,115.56,117.79,115.08,116.88
2003-06-01,116.84,119.66,116.23,119.23
2003-06-08,119.64,119.66,117.33,118.69
2003-06-15,118.75,118.8,117.12,117.3
2003-06-22,117.37,119.09,117.17,118.38
2003-06-29,118.43,119.99,117.31,119.7
2003-07-06,119.73,120.25,117.87,117.99
2003-07-13,118.03,118.7,117.39,117.89
2003-07-20,117.8,119.25,116.72,118.45
2003-07-27,118.61,119.46,118.21,118.69
2003-08-03,118.99,120.7,118.85,120.2
2003-08-10,120.23,120.64,118.79,119.06
2003-08-17,119.13,119.68,118.2,119.15
2003-08-24,119.17,119.84,117.31,117.46
2003-08-31,117.55,118.05,116.17,116.85
2003-09-07,116.79,117.27,115.78,116.77
2003-09-14,117.57,117.88,116.1,117.29
2003-09-21,117.34,117.67,113.61,113.92
2003-09-28,112.47,112.69,110.94,111.74
2003-10-05,111.62,111.96,110.12,110.88
2003-10-12,110.99,111.32,108.28,108.72
2003-10-19,108.48,110.25,108.24,109.32
2003-10-26,108.8,110.6,108.78,109.24
2003-11-02,109.01,110.24,107.81,110.03
2003-11-09,109.74,111.47,109.05,109.35
2003-11-16,109.5,109.64,107.88,108.08
2003-11-23,108.37,109.74,107.61,108.64
2003-11-30,108.81,110.03,108.79,109.61
2003-12-07,109.78,110.01,107.34,107.34
2003-12-14,107.8,108.71,106.82,107.83
2003-12-21,108.29,108.29,107.2,107.8
2003-12-28,107.78,107.98,106.9,107.44
2004-01-04,107.26,107.7,106.73,106.91
2004-01-11,107,108.17,105.94,106.82
2004-01-18,106.65,107,105.72,106.8
2004-01-25,106.68,107.89,105.73,106.68
2004-02-01,106.43,106.73,105.42,105.53
2004-02-08,105.71,106.79,105.28,105.49
2004-02-15,105.91,105.98,105.16,105.37
2004-02-22,105.44,109.31,105.36,109.07
2004-02-29,108.9,109.81,108.04,109.16
2004-03-07,108.99,112.28,108.86,112.14
2004-03-14,112.17,112.3,110.22,110.78
2004-03-21,110.69,111.06,106.47,106.71
2004-03-28,106.87,107.64,105.55,106.03
2004-04-04,105.62,106.2,103.48,104.49
2004-04-11,104.39,107.13,104.14,106.31
2004-04-18,106.3,109.24,105.05,107.84
2004-04-25,107.72,109.92,107.63,108.88
2004-05-02,109.05,110.97,108.31,110.48
2004-05-09,110.42,112.48,108.3,112.3
2004-05-16,112.28,114.97,112.18,114.26
2004-05-23,114.18,114.71,111.75,112.31
2004-05-30,112.16,113.32,109.98,110.23
2004-06-06,110.3,111.76,109.03,111.14
2004-06-13,110.92,111.03,108.63,110.12
2004-06-20,110.41,111.45,108.54,108.8
2004-06-27,108.61,109.38,107.01,107.56
2004-07-04,107.45,109.57,107.42,108.3
2004-07-11,108.33,109.69,107.94,108.16
2004-07-18,107.86,110.02,107.55,108.67
2004-07-25,108.77,110.29,108.08,110.16
2004-08-01,110.15,112.46,109.42,111.33
2004-08-08,111.06,111.87,109.94,110.47
2004-08-15,110.38,112.07,110.12,110.69
2004-08-22,110.44,110.98,108.99,109.1
2004-08-29,109.13,110.47,109.04,109.66
2004-09-05,109.62,110.68,108.73,110.46
2004-09-12,110.56,110.6,109.04,109.63
2004-09-19,109.45,110.37,109.3,109.79
2004-09-26,109.92,110.91,109.58,110.59
2004-10-03,110.5,111.69,109.8,110.51
2004-10-10,110.64,111.45,109.3,109.5
2004-10-17,109.49,110.19,108.79,109.3
2004-10-24,109.23,109.57,107.17,107.23
2004-10-31,107.25,107.37,105.76,105.79
2004-11-07,105.83,106.89,105.5,105.5
2004-11-14,105.49,107.28,105.25,105.62
2004-11-21,105.65,105.65,102.73,103.2
2004-11-28,103.16,103.7,102.12,102.57
2004-12-05,102.62,103.59,101.83,101.95
2004-12-12,102.06,106.17,101.89,105.06
2004-12-19,105.53,105.78,103.44,104.15
2004-12-26,104.05,104.66,103.44,103.57
2005-01-02,103.72,104.26,102.31,102.56
2005-01-09,102.62,105.16,102.33,104.89
2005-01-16,104.77,104.83,101.78,101.98
2005-01-23,102,103.9,101.67,102.59
2005-01-30,102.81,104.32,102.35,103.28
2005-02-06,103.66,104.72,103.34,104.04
2005-02-13,104.57,106.85,104.05,105.75
2005-02-20,105.45,105.87,104.28,105.66
2005-02-27,105.75,105.79,103.8,105.22
2005-03-06,105.25,105.56,104.08,104.79
2005-03-13,104.74,105.35,103.64,104.08
2005-03-20,103.93,105.18,103.72,104.73
2005-03-27,104.74,106.57,104.64,106.36
2005-04-03,106.32,107.77,106.32,107.55
2005-04-10,107.66,108.88,107.57,108.32
2005-04-17,108.28,108.52,107.13,107.74
2005-04-24,107.63,108.05,105.73,106.02
2005-05-01,105.53,106.38,104.59,104.76
2005-05-08,105.05,105.41,104.19,105.01
2005-05-15,105.08,107.42,104.9,107.31
2005-05-22,107.27,108.28,106.54,108.15
2005-05-29,108.17,108.29,107.23,107.98
2005-06-05,107.97,108.84,107.49,107.62
2005-06-12,107.69,108.69,106.49,108.68
2005-06-19,108.64,109.7,108.43,108.53
2005-06-26,108.9,109.59,108.13,108.97
2005-07-03,109.19,111.8,109.12,111.76
2005-07-10,111.77,112.55,111.31,112.33
2005-07-17,112.41,112.41,110.74,112.21
2005-07-24,112.27,113.7,109.89,111.3
2005-07-31,111.38,112.85,111.28,112.44
2005-08-07,112.63,112.76,110.73,111.86
2005-08-14,112.21,112.6,109.3,109.36
2005-08-21,109.43,110.8,109.03,110.47
2005-08-28,110.43,110.72,109.35,110.16
2005-09-04,110.18,111.76,109.21,109.81
2005-09-11,109.74,110.72,108.77,109.65
2005-09-18,109.2,111.46,109.13,111.31
2005-09-25,111.5,112.5,110.97,112.46
2005-10-02,112.43,113.67,112.07,113.46
2005-10-09,113.48,114.38,113.01,113.8
2005-10-16,113.76,115.07,113.53,114.06
2005-10-23,114.05,115.97,113.74,115.88
2005-10-30,115.88,116.21,114.59,115.65
2005-11-06,115.7,118.33,115.52,118.3
2005-11-13,118.31,118.37,116.84,118
2005-11-20,118.05,119.56,117.84,119.08
2005-11-27,119.18,119.69,118.19,119.59
2005-12-04,119.74,121.21,118.34,120.58
2005-12-11,121.15,121.39,119.96,120.64
2005-12-18,120.83,121.04,115.61,115.65
2005-12-25,115.6,117.63,115.49,116.21
2006-01-01,116.45,118.15,115.98,117.74
2006-01-08,117.68,118.03,114.21,114.43
2006-01-15,114.57,114.88,113.44,114.15
2006-01-22,114.07,115.87,113.77,115.27
2006-01-29,115.17,117.41,114.14,117.29
2006-02-05,117.25,119.38,116.68,118.91
